28953;E3924EF1-15C7-4143-83E0-0EA9DDA75A3E;TSE;KZO;2019-12-23 08:45:00.000;NULL;1;2019-12-21 14:29:28.430
28770;1CFDAFF4-7F8D-4FF8-8B72-A3587959C170;TSE;KZO;2019-12-23 08:45:00.000;NULL;1;2019-12-21 14:29:28.430
29737;606AC607-C8EB-4C8F-AF35-FA0C765BE0A8;ALA;LED;2019-12-22 08:15:00.000;2019-12-24 11:40:00.000;1;2019-12-21 13:38:27.250
29738;C0542DD6-D1D7-48E2-8FC0-2BDE1F6EE929;ALA;LED;2019-12-22 08:15:00.000;2019-12-24 11:40:00.000;1;2019-12-21 13:38:27.250
27564;E3182A53-B4A3-42E6-86C8-F320BE80C264;TSE;ALA;2019-12-21 22:35:00.000;NULL;1;2019-12-21 12:14:13.460
28636;2699CBD7-E9F2-49D8-87B2-9BD7BDE6F529;KSN;TSE;2019-12-22 12:50:00.000;2019-12-23 11:00:00.000;2;2019-12-21 11:56:18.490
29825;9908FE10-5529-454B-BB59-9268AF37B065;UKK;ALA;2019-12-21 14:55:00.000;NULL;1;2019-12-21 10:34:09.053
28699;C9EBA48C-843B-40ED-B653-FE870F30AD09;ALA;CIT;2019-12-22 19:35:00.000;NULL;1;2019-12-21 09:58:48.993
28381;58815C2D-76F1-4644-A191-59BC1374D826;ALA;SCO;2019-12-21 10:25:00.000;NULL;1;2019-12-21 08:48:08.123
28380;9CEEA2CF-A760-47F9-B24B-50B2C9067128;ALA;SCO;2019-12-21 10:25:00.000;NULL;1;2019-12-21 08:48:08.123
28379;5B82FCED-92FF-434E-A28A-7847D0D42E21;UKK;ALA;2019-12-21 14:55:00.000;NULL;1;2019-12-20 20:04:29.903
27897;4AACEDF4-0010-4F43-8034-F8FA2E0C5C9A;GUW;TSE;2019-12-21 14:25:00.000;NULL;1;2019-12-20 19:49:04.353
29825;9C597D3F-AC31-4B6F-AC4C-EDBCDFFF8625;PLX;ALA;2019-12-22 10:30:00.000;NULL;2;2019-12-20 17:30:28.713
30046;C4637ED6-7626-4202-8EAB-AFAF5DA2FDAD;ALA;GUW;2019-12-21 21:30:00.000;NULL;1;2019-12-20 16:34:32.333
28699;ED18B779-E936-4AF3-8265-CE60A8D2273B;CIT;ALA;2019-12-21 10:00:00.000;NULL;1;2019-12-20 14:30:10.403
29580;40FB4035-05DB-4BF5-A58D-21B0853F1E8E;CIT;TSE;2019-12-28 12:00:00.000;NULL;1;2019-12-20 13:56:27.793
29581;D1AE24FC-8140-43D5-B5B4-413E5EEF6E7A;CIT;TSE;2019-12-28 12:00:00.000;NULL;1;2019-12-20 13:56:27.793
